Facility ID,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Measure ID,Measure Name,Score,Sample,Location
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,(214) 742-8387,SUB_2,Alcohol use brief intervention provided or offered,100,82,POINT (-96.79297100000001 32.694165)
19043F,ALEXANDRIA VA MEDICAL CENTER,2495 SHREVEPORT HIGHWAY 71 N,PINEVILLE,LA,71360,RAPIDES,(318) 473-0010,HBIPS-2,Hours of physical-restraint use,0.39,8209,POINT (-92.434224 31.354985)
10064F,MIAMI VA MEDICAL CENTER,1201 N W 16TH STREET,MIAMI,FL,33125,MIAMI-DADE,(305) 324-4455,HBIPS-2,Hours of physical-restraint use,0,6671,POINT (-80.215294 25.790451)
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,(214) 742-8387,TOB_2,Tobacco Use Treatment Provided or Offered,100,247,POINT (-96.79297100000001 32.694165)
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,(406) 447-7900,HBIPS-2,Hours of physical-restraint use,0,0,POINT (-112.10197000000001 46.61772)
05130F,SAN FRANCISCO VA MEDICAL CENTER,4150 CLEMENT STREET,SAN FRANCISCO,CA,94121,SAN FRANCISCO,(415) 221-4810,TOB_2,Tobacco Use Treatment Provided or Offered,87,124,POINT (-122.503917 37.781135)
22009F,NORTHAMPTON VA MEDICAL CENTER,421 N MAIN ST,LEEDS,MA,1053,HAMPSHIRE,(413) 584-4040,SUB_2,Alcohol use brief intervention provided or offered,94,249,POINT (-72.689068 42.348903)
49006F,HAMPTON VA MEDICAL CENTER,100 EMANCIPATION DRIVE,HAMPTON,VA,23667,HAMPTON CITY,(757) 722-9961,HBIPS-3,Hours of seclusion,0,10383,POINT (-76.33085500000001 37.018442)
26023F,COLUMBIA MO VA MEDICAL CENTER,800 HOSPITAL DR,COLUMBIA,MO,65201,BOONE,(573) 814-6000,HBIPS-3,Hours of seclusion,0,2866,POINT (-92.327558 38.9376)
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,TOB_2,Tobacco Use Treatment Provided or Offered,0,0,POINT (-94.899907 39.278152)
21010F,VA MARYLAND HEALTHCARE SYSTEM - PERRY POINT,VA MEDICAL CENTER,PERRY POINT,MD,21902,CECIL,(410) 642-2411,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,0,0,
05025F,FRESNO VA MEDICAL CENTER (VA CENTRAL CALIFORNIA HEALTHCARE SYSTEM),2615 E. CLINTON AVENUE,FRESNO,CA,93703,FRESNO,(559) 228-5338,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,92,12,POINT (-119.780173 36.772278)
05031F,PALO ALTO VA MEDICAL CENTER,3801 MIRANDA AVENUE,PALO ALTO,CA,94304,SANTA CLARA,(650) 858-3939,HBIPS-3,Hours of seclusion,0,10739,POINT (-122.141893 37.402928)
14004F,VA ILLIANA HEALTHCARE SYSTEM - DANVILLE,1900 E. MAIN,DANVILLE,IL,61832,VERMILION,(217) 554-3000,HBIPS-3,Hours of seclusion,0,4773,POINT (-87.59243 40.131808)
44013F,MEMPHIS VA MEDICAL CENTER,1030 JEFFERSON AVENUE,MEMPHIS,TN,38104,SHELBY,(901) 577-7200,HBIPS-3,Hours of seclusion,0,8893,POINT (-90.025951 35.142527)
11030F,AUGUSTA VA MEDICAL CENTER,1 FREEDOM WAY,AUGUSTA,GA,30904,RICHMOND,(706) 823-2201,SUB_2,Alcohol use brief intervention provided or offered,73,90,POINT (-82.025292 33.468204)
51005F,MARTINSBURG VA MEDICAL CENTER,510 BUTLER AVE.,MARTINSBURG,WV,25405,BERKELEY,(304) 263-0811,TOB_2,Tobacco Use Treatment Provided or Offered,79,104,POINT (-77.914109 39.415543)
11031F,DUBLIN VA MEDICAL CENTER,1826 VETERANS BOULEVARD,DUBLIN,GA,31021,LAURENS,(478) 277-2701,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-82.943102 32.539309)
22010F,VA BOSTON HEALTHCARE SYSTEM - JAMAICA PLAIN,150 S. HUNTINGTON AVENUE,JAMAICA PLAIN,MA,2130,SUFFOLK,(617) 232-9500,HBIPS-3,Hours of seclusion,0,31853,POINT (-71.111145 42.327022)
31001F,VA NEW JERSEY HEALTH CARE SYSTEM,385 TREMONT AVENUE,EAST ORANGE,NJ,7018,ESSEX,(973) 676-1000,SUB_2,Alcohol use brief intervention provided or offered,95,86,POINT (-74.234193 40.753827)
01021F,TUSCALOOSA VA MEDICAL CENTER,3701 LOOP ROAD EAST,TUSCALOOSA,AL,35404,TUSCALOOSA,(205) 554-2000,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,96,388,POINT (-87.48930600000001 33.192627)
38004F,VA ROSEBURG HEALTHCARE SYSTEM,913 NW GARDEN VALLEY BLVD.,ROSEBURG,OR,97471,DOUGLAS,(541) 440-1000,SUB_2,Alcohol use brief intervention provided or offered,90,78,POINT (-123.36593599999999 43.228267)
24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,(320) 252-1670,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,95,347,POINT (-94.21734100000002 45.567582)
45086F,TEMPLE VA MEDICAL CENTER (VA CENTRAL TEXAS HEALTHCARE SYSTEM),1901 VETERANS MEMORIAL DRIVE,TEMPLE,TX,76504,BELL,(254) 778-4811,SUB_2,Alcohol use brief intervention provided or offered,82,127,POINT (-97.349105 31.077985000000005)
33020F,VA NEW YORK HARBOR HEALTHCARE SYSTEM - BROOKLYN,800 POLY PLACE,BROOKLYN,NY,11209,KINGS,(718) 836-6600,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,0,0,POINT (-74.02437 40.609461)
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM (WESTERN NY VA HEALTHCARE SYSTEM),3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,(716) 862-3611,HBIPS-3,Hours of seclusion,0,4440,POINT (-78.81373 42.95121400000001)
10009F,BAY PINES VA MEDICAL CENTER,10000 BAY PINES BLVD.,BAY PINES,FL,33744,PINELLAS,(727) 398-6661,HBIPS-3,Hours of seclusion,0,10196,POINT (-82.776924 27.813872)
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-3300,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-88.061578 45.81147800000001)
33014F,VA HUDSON VALLEY HEALTHCARE SYSTEM - CASTLE POINT,41 CASTLE POINT ROAD,WAPPINGERS FALLS,NY,12590,DUTCHESS,(845) 831-2000,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-73.96222 41.540469)
38003F,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,PORTLAND,OR,97239,MULTNOMAH,(503) 220-8262,HBIPS-2,Hours of physical-restraint use,0,4681,POINT (-122.683586 45.496307)
52004F,MADISON VA MEDICAL CENTER,2500 OVERLOOK TERRACE,MADISON,WI,53705,DANE,(608) 256-1901,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,85,100,POINT (-89.433629 43.074477)
23012F,BATTLE CREEK VA MEDICAL CENTER,5500 ARMSTRONG RD.,BATTLE CREEK,MI,49037,CALHOUN,(269) 966-5600,TOB_2,Tobacco Use Treatment Provided or Offered,100,284,POINT (-85.297885 42.340162)
42011F,COLUMBIA SC VA MEDICAL CENTER,6439 GARNERS FERRY ROAD,COLUMBIA,SC,29209,RICHLAND,(803) 695-7980,HBIPS-3,Hours of seclusion,0,5311,POINT (-80.960977 33.979149)
36001F,CLEVELAND-WADE PARK VA MEDICAL CENTER,10701 EAST BLVD,CLEVELAND,OH,44106,CUYAHOGA,(216) 791-3800,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,58,99,POINT (-81.613526 41.51251)
03033F,VA NORTHERN ARIZONA HEALTHCARE SYSTEM,500 HIGHWAY 89 NORTH,PRESCOTT,AZ,86313,YAVAPAI,(928) 445-4860,HBIPS-3,Hours of seclusion,0,0,POINT (-112.452652 34.554604)
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,HBIPS-2,Hours of physical-restraint use,0,6628,POINT (-77.470208 37.498719)
23005F,IRON MOUNTAIN MI VA MEDICAL CENTER,325 EAST H STREET,IRON MOUNTAIN,MI,49801,DICKINSON,(906) 774-3300,HBIPS-2,Hours of physical-restraint use,0,0,POINT (-88.061578 45.81147800000001)
45066F,DALLAS VA MEDICAL CENTER (VA NORTH TEXAS HEALTHCARE SYSTEM),4500 S. LANCASTER ROAD,DALLAS,TX,75216,DALLAS,(214) 742-8387,HBIPS-3,Hours of seclusion,0,8002,POINT (-96.79297100000001 32.694165)
43002F,VA BLACK HILLS HEALTHCARE SYSTEM - FORT MEADE,113 COMANCHE ROAD,FORT MEADE,SD,57741,MEADE,(605) 347-2511,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-103.478243 44.412816)
39009F,PHILADELPHIA VA MEDICAL CENTER,3900 WOODLAND AVENUE,PHILADELPHIA,PA,19104,PHILADELPHIA,(215) 823-5857,HBIPS-3,Hours of seclusion,0,9910,POINT (-75.200386 39.949643)
10064F,MIAMI VA MEDICAL CENTER,1201 N W 16TH STREET,MIAMI,FL,33125,MIAMI-DADE,(305) 324-4455,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,63,149,POINT (-80.215294 25.790451)
39005F,ERIE VA MEDICAL CENTER,135 EAST 38TH STREET,ERIE,PA,16504,ERIE,(814) 860-2576,HBIPS-2,Hours of physical-restraint use,0,0,POINT (-80.064715 42.102954)
01019F,VA CENTRAL ALABAMA HEALTHCARE SYSTEM - MONTGOMERY,215 PERRY HILL ROAD,MONTGOMERY,AL,36109,MONTGOMERY,(334) 260-4100,TOB_2,Tobacco Use Treatment Provided or Offered,77,214,POINT (-86.246406 32.37896)
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,HBIPS-3,Hours of seclusion,0,7240,POINT (-111.84137500000001 40.758438)
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,HBIPS-2,Hours of physical-restraint use,0,12364,
11030F,AUGUSTA VA MEDICAL CENTER,1 FREEDOM WAY,AUGUSTA,GA,30904,RICHMOND,(706) 823-2201,HBIPS-3,Hours of seclusion,0,5731,POINT (-82.025292 33.468204)
25043F,G. V. (SONNY) MONTGOMERY VA MEDICAL CENTER (JACKSON),1500 E. WOODROW WILSON DRIVE,JACKSON,MS,39216,HINDS,(601) 362-4471,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-90.168601 32.326805)
21020F,VA MARYLAND HEALTHCARE SYSTEM - BALTIMORE,10 NORTH GREENE STREET,BALTIMORE,MD,21201,BALTIMORE CITY,(410) 605-7016,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,100,17,POINT (-76.623709 39.289736)
32005F,VA NEW MEXICO HEALTHCARE SYSTEM,1501 SAN PEDRO DRIVE SE,ALBUQUERQUE,NM,87108,BERNALILLO,(505) 256-2889,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-106.577661 35.054456)
37014F,OKLAHOMA CITY VA MEDICAL CENTER,921 NE 13TH STREET,OKLAHOMA CITY,OK,73104,OKLAHOMA,(405) 270-0501,HBIPS-3,Hours of seclusion,0,7141,POINT (-97.495568 35.482408)
39004F,COATESVILLE VA MEDICAL CENTER,1400 BLACK HORSE HILL ROAD,COATESVILLE,PA,19320,CHESTER,(610) 384-7711,HBIPS-3,Hours of seclusion,0.45,7215,POINT (-75.799094 39.999488)
39009F,PHILADELPHIA VA MEDICAL CENTER,3900 WOODLAND AVENUE,PHILADELPHIA,PA,19104,PHILADELPHIA,(215) 823-5857,HBIPS-2,Hours of physical-restraint use,0,9910,POINT (-75.200386 39.949643)
10057F,VA NORTH FLORIDA/SOUTH GEORGIA HEALTHCARE SYSTEM - GAINESVILLE,1601 S W ARCHER ROAD,GAINESVILLE,FL,32608,ALACHUA,(352) 376-1611,TOB_2,Tobacco Use Treatment Provided or Offered,71,240,POINT (-82.345877 29.638214)
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,TOB_2,Tobacco Use Treatment Provided or Offered,91,139,POINT (-73.306124 40.899003)
04010F,VA CENTRAL AR. VETERANS HEALTHCARE SYSTEM LR,4300 WEST SEVENTH STREET,LITTLE ROCK,AR,72205,PULASKI,(501) 257-1000,HBIPS-3,Hours of seclusion,0,13693,POINT (-92.320904 34.744875)
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,72,78,POINT (-91.547615 41.664557)
33012F,UPSTATE NEW YORK VA HEALTHCARE SYSTEM (WESTERN NY VA HEALTHCARE SYSTEM),3495 BAILEY AVENUE,BUFFALO,NY,14215,ERIE,(716) 862-3611,SUB_2,Alcohol use brief intervention provided or offered,44,59,POINT (-78.81373 42.95121400000001)
15003F,INDIANAPOLIS VA MEDICAL CENTER,1481 W. TENTH STREET,INDIANAPOLIS,IN,46202,MARION,(317) 554-0000,SUB_2,Alcohol use brief intervention provided or offered,92,113,POINT (-86.186913 39.779717)
39013F,WILKES BARRE VA MEDICAL CENTER,1111 EAST END BOULEVARD,WILKES-BARRE,PA,18711,LUZERNE,(570) 824-3521,SUB_2,Alcohol use brief intervention provided or offered,95,80,POINT (-75.83691000000002 41.248299)
33009F,ALBANY VA MEDICAL CENTER,113 HOLLAND AVENUE,ALBANY,NY,12208,ALBANY,(518) 626-5000,HBIPS-2,Hours of physical-restraint use,0,2289,POINT (-73.776343 42.651508)
06005F,VA EASTERN COLORADO HEALTHCARE SYSTEM,1700 NORTH WHEELING STREET,AURORA,CO,80045,ADAMS,(303) 399-8020,SUB_2,Alcohol use brief intervention provided or offered,29,83,POINT (-104.831002 39.743633)
23037F,DETROIT (JOHN D. DINGELL) VA MEDICAL CENTER,4646 JOHN R.,DETROIT,MI,48201,WAYNE,(313) 576-1000,SUB_2,Alcohol use brief intervention provided or offered,89,65,POINT (-83.060409 42.35519)
36007F,DAYTON VA MEDICAL CENTER,4100 WEST THIRD STREET,DAYTON,OH,45428,MONTGOMERY,(937) 268-6511,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,89,105,POINT (-84.253134 39.749383)
35002F,FARGO VA MEDICAL CENTER,2101 ELM STREET,FARGO,ND,58102,CASS,(701) 232-3241,TOB_2,Tobacco Use Treatment Provided or Offered,75,112,POINT (-96.776868 46.906445)
05128F,VA GREATER LOS ANGELES HEALTHCARE SYSTEM,11301 WILSHIRE BLVD.,LOS ANGELES,CA,90073,LOS ANGELES,(310) 478-3711,SUB_2,Alcohol use brief intervention provided or offered,73,85,POINT (-118.4529 34.053085)
33016F,BRONX VA MEDICAL CENTER,130 WEST KINGSBRIDGE ROAD,BRONX,NY,10468,BRONX,(718) 584-9000,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-73.902909 40.868985)
14004F,VA ILLIANA HEALTHCARE SYSTEM - DANVILLE,1900 E. MAIN,DANVILLE,IL,61832,VERMILION,(217) 554-3000,TOB_2,Tobacco Use Treatment Provided or Offered,99,241,POINT (-87.59243 40.131808)
43005F,SIOUX FALLS VA MEDICAL CENTER,2501 WEST 22ND STREET,SIOUX FALLS,SD,57117,MINNEHAHA,(605) 336-3230,TOB_2,Tobacco Use Treatment Provided or Offered,95,113,
44017F,VA MIDDLE TENNESSEE HEALTHCARE SYSTEM - MURFREESBORO,3400 LEBANON PIKE,MURFREESBORO,TN,37129,RUTHERFORD,(615) 867-6000,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,0,0,POINT (-86.383787 35.910519)
34017F,W.G. (BILL) HEFNER SALISBURY VA MEDICAL CENTER (SALSBURY),1601 BRENNER AVENUE,SALISBURY,NC,28144,ROWAN,(704) 638-9000,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-80.486145 35.683593)
38003F,PORTLAND VA MEDICAL CENTER,3710 SW US VETERANS HOSPITAL,PORTLAND,OR,97239,MULTNOMAH,(503) 220-8262,TOB_2,Tobacco Use Treatment Provided or Offered,96,196,POINT (-122.683586 45.496307)
33019F,NORTHPORT VA MEDICAL CENTER,79 MIDDLEVILLE ROAD,NORTHPORT,NY,11768,SUFFOLK,(516) 261-4400,SUB_2,Alcohol use brief intervention provided or offered,99,74,POINT (-73.306124 40.899003)
50011F,SPOKANE VA MEDICAL CENTER,4815 N. ASSEMBLY STREET,SPOKANE,WA,99205,SPOKANE,(509) 434-7000,SUB_2,Alcohol use brief intervention provided or offered,99,67,POINT (-117.475567 47.702535)
14034F,NORTH CHICAGO VA MEDICAL CENTER,3001 GREENBAY ROAD,NORTH CHICAGO,IL,60064,LAKE,(847) 688-1900,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-87.862407 42.308183)
06007F,GRAND JUNCTION VA MEDICAL CENTER,2121 N. AVENUE,GRAND JUNCTION,CO,81501,MESA,(970) 244-1329,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-108.54079 39.077321)
24002F,ST CLOUD VA MEDICAL CENTER,4801 VETERANS DRIVE,ST. CLOUD,MN,56303,STEARNS,(320) 252-1670,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-94.21734100000002 45.567582)
51002F,BECKLEY VA MEDICAL CENTER,200 VETERANS AVENUE,BECKLEY,WV,25801,RALEIGH,(304) 255-2121,SUB_2,Alcohol use brief intervention provided or offered,53,38,POINT (-81.192024 37.766084)
39001F,JAMES E. VAN ZANDT VA MEDICAL CENTER (ALTOONA),2907 PLEASANT VALLEY BOULEVARD,ALTOONA,PA,16602,BLAIR,(814) 943-8164,HBIPS-2,Hours of physical-restraint use,0,0,POINT (-78.398533 40.48866700000001)
45060F,VA AMARILLO HEALTHCARE SYSTEM,6010 AMARILLO BLVD. WEST,AMARILLO,TX,79106,POTTER,(806) 355-9703,SUB_2,Alcohol use brief intervention provided or offered,98,50,POINT (-101.905207 35.203175)
53004F,CHEYENNE VA MEDICAL CENTER,2360 E. PERSHING BLVD.,CHEYENNE,WY,82001,LARAMIE,(307) 778-7300,SUB_2,Alcohol use brief intervention provided or offered,62,42,POINT (-104.78554400000002 41.1457)
34013F,FAYETTEVILLE NC VA MEDICAL CENTER,2300 RAMSEY STREET,FAYETTEVILLE,NC,28301,CUMBERLAND,(910) 488-2120,HBIPS-3,Hours of seclusion,0,5670,POINT (-78.878476 35.089013)
22001F,BEDFORD VA MEDICAL CENTER,200 SPRINGS ROAD,BEDFORD,MA,1730,MIDDLESEX,(781) 275-7500,HBIPS-3,Hours of seclusion,0,7047,POINT (-71.273272 42.506248)
49010F,RICHMOND VA MEDICAL CENTER,1201 BROAD ROCK BOULEVARD,RICHMOND,VA,23249,RICHMOND CITY,(804) 675-5000,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,79,92,POINT (-77.470208 37.498719)
04009F,FAYETTEVILLE AR VA MEDICAL CENTER,1100 N. COLLEGE AVENUE,FAYETTEVILLE,AR,72703,WASHINGTON,(479) 444-5058,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,72,181,POINT (-94.157097 36.077232)
20003F,TOGUS VA MEDICAL CENTER,1 VA CENTER,AUGUSTA,ME,4330,KENNEBEC,(207) 623-8411,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,59,93,POINT (-69.703621 44.280377)
03013F,VA S. ARIZONA HEALTHCARE SYSTEM,3601 SOUTH SIXTH AVENUE,TUCSON,AZ,85723,PIMA,(520) 629-1821,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-110.968281 32.181434)
17006F,VA EASTERN KANSAS HEALTHCARE SYSTEM - LEAVENWORTH,4101 S. 4TH STREET,LEAVENWORTH,KS,66048,LEAVENWORTH,(913) 682-2000,HBIPS-2,Hours of physical-restraint use,0,0,POINT (-94.899907 39.278152)
10065F,W PALM BEACH VA MEDICAL CENTER,7305 N. MILITARY TRAIL,WEST PALM BEACH,FL,33410,PALM BEACH,(561) 422-8600,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-80.107329 26.784077)
42029F,CHARLESTON VA MEDICAL CENTER,109 BEE STREET,CHARLESTON,SC,29401,CHARLESTON,(843) 577-5011,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,63,119,POINT (-79.953355 32.785313)
23011F,VA ANN ARBOR HEALTHCARE SYSTEM,2215 FULLER ROAD,ANN ARBOR,MI,48105,WASHTENAW,(734) 769-7100,SUB_2,Alcohol use brief intervention provided or offered,92,60,POINT (-83.712175 42.287103)
26004F,KANSAS CITY VA MEDICAL CENTER,4801 LINWOOD BLVD.,KANSAS CITY,MO,64128,JACKSON,(816) 861-4700,HBIPS-2,Hours of physical-restraint use,0,3958,POINT (-94.52786 39.067263)
13003F,BOISE VA MEDICAL CENTER,500 W. FORT STREET,BOISE,ID,83702,ADA,(208) 422-1000,HBIPS-2,Hours of physical-restraint use,0,1687,POINT (-116.194686 43.619026)
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,HBIPS-3,Hours of seclusion,0,8767,POINT (-118.118925 33.776172)
08002F,WILMINGTON VA MEDICAL CENTER,1601 KIRKWOOD HIGHWAY,WILMINGTON,DE,19805,NEW CASTLE,(302) 994-2511,HBIPS-2,Hours of physical-restraint use,0,0,POINT (-75.60515 39.738806)
40003F,SAN JUAN VA MEDICAL CENTER,10 CALLE CASIA,SAN JUAN,PR,921,SAN JUAN,(800) 449-8729,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-66.080443 18.391963)
26007F,POPLAR BLUFF VA MEDICAL CENTER,1500 N. WESTWOOD BLVD.,POPLAR BLUFF,MO,63901,BUTLER,(573) 686-4151,TOB_2,Tobacco Use Treatment Provided or Offered,92,39,POINT (-90.417899 36.771441)
11029F,DECATUR (ATLANTA) VA MEDICAL CENTER,1670 CLAIRMONT ROAD,DECATUR,GA,30033,DE KALB,(404) 321-6111,SUB_2,Alcohol use brief intervention provided or offered,87,122,POINT (-84.310504 33.802903)
10057F,VA NORTH FLORIDA/SOUTH GEORGIA HEALTHCARE SYSTEM - GAINESVILLE,1601 S W ARCHER ROAD,GAINESVILLE,FL,32608,ALACHUA,(352) 376-1611,HBIPS-3,Hours of seclusion,0,15676,POINT (-82.345877 29.638214)
46002F,VA SALT LAKE CITY HEALTHCARE - GEORGE E. WAHLEN VA MEDICAL CENTER,500 FOOTHILL BLVD.,SALT LAKE CITY,UT,84148,SALT LAKE,(801) 584-1211,TOB_2,Tobacco Use Treatment Provided or Offered,95,154,POINT (-111.84137500000001 40.758438)
27003F,VA MONTANA HEALTHCARE SYSTEM,3687 VETERANS DRIVE,FORT HARRISON,MT,59636,LEWIS AND CLARK,(406) 447-7900,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,73,52,POINT (-112.10197000000001 46.61772)
51005F,MARTINSBURG VA MEDICAL CENTER,510 BUTLER AVE.,MARTINSBURG,WV,25405,BERKELEY,(304) 263-0811,HBIPS-2,Hours of physical-restraint use,0,4958,POINT (-77.914109 39.415543)
51004F,HUNTINGTON VA MEDICAL CENTER,1540 SPRING VALLEY ROAD,HUNTINGTON,WV,25704,WAYNE,(304) 429-0241,HBIPS-3,Hours of seclusion,0,0,POINT (-82.51750400000002 38.384145)
03012F,PHOENIX VA MEDICAL CENTER,650 E. INDIAN SCHOOL ROAD,PHOENIX,AZ,85012,MARICOPA,(602) 222-6444,TOB_2,Tobacco Use Treatment Provided or Offered,98,229,POINT (-112.066121 33.494745)
01019F,VA CENTRAL ALABAMA HEALTHCARE SYSTEM - MONTGOMERY,215 PERRY HILL ROAD,MONTGOMERY,AL,36109,MONTGOMERY,(334) 260-4100,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-86.246406 32.37896)
05114F,VA SAN DIEGO HEALTHCARE SYSTEM,3350 LA JOLLA VILLAGE DRIVE,SAN DIEGO,CA,92161,SAN DIEGO,(858) 552-8585,SUB_2,Alcohol use brief intervention provided or offered,97,77,
37012F,MUSKOGEE VA MEDICAL CENTER,1011 HONOR HEIGHTS DRIVE,MUSKOGEE,OK,74401,MUSKOGEE,(918) 577-3000,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,87,101,POINT (-95.413756 35.765237)
19047F,SOUTHEAST LOUISIANA VETERANS HEALTH CARE SYSTEM,2400 CANAL STREET,NEW ORLEANS,LA,70119,ORLEANS,(800) 935-8387,HBIPS-5,Patients discharged on multiple antipsychotic medications with appropriate justification,0,0,POINT (-90.084493 29.963517999999997)
08002F,WILMINGTON VA MEDICAL CENTER,1601 KIRKWOOD HIGHWAY,WILMINGTON,DE,19805,NEW CASTLE,(302) 994-2511,TOB_2,Tobacco Use Treatment Provided or Offered,73,118,POINT (-75.60515 39.738806)
05027F,VA LONG BEACH HEALTHCARE SYSTEM,5901 E. SEVENTH STREET,LONG BEACH,CA,90822,LOS ANGELES,(562) 826-8000,SUB_3,Alcohol and other drug use disorder treatment provided or offered at discharge,71,156,POINT (-118.118925 33.776172)
25042F,VA GULF COAST HEALTHCARE SYSTEM,400 VETERANS AVENUE,BILOXI,MS,39531,HARRISON,(228) 523-5000,HBIPS-2,Hours of physical-restraint use,0,5756,POINT (-88.946928 30.410716000000004)
15004F,VA N. INDIANA HEALTHCARE SYSTEM - MARION,1700 E. 38TH STREET,MARION,IN,46953,GRANT,(765) 674-3321,HBIPS-3,Hours of seclusion,0,3993,POINT (-85.637229 40.523747)
16004F,IOWA CITY VA MEDICAL CENTER,601 HIGHWAY 6 WEST,IOWA CITY,IA,52246,JOHNSON,(319) 338-0581,HBIPS-2,Hours of physical-restraint use,0,4697,POINT (-91.547615 41.664557)
29004F,VA SOUTHERN NEVADA HEALTHCARE SYSTEM,6900 NORTH PECOS ROAD,N. LAS VEGAS,NV,89086,CLARK,(702) 791-9024,HBIPS-3,Hours of seclusion,0,6266,POINT (-115.094049 36.284964)
34012F,DURHAM VA MEDICAL CENTER,508 FULTON STREET,DURHAM,NC,27705,DURHAM,(919) 286-0411,HBIPS-2,Hours of physical-restraint use,0,9350,POINT (-78.937226 36.009188)
14007F,HINES VA MEDICAL CENTER,5000 SOUTH 5TH AVENUE,HINES,IL,60141,COOK,(708) 202-8387,SUB_2,Alcohol use brief intervention provided or offered,98,127,POINT (-87.84081 41.86061)
